collection_week,hospital_pk,state,ccn,hospital_name,address,city,zip,address_cleaned,fips_code,all_adult_hospital_inpatient_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,total_staffed_adult_med/surg_beds_7_day_avg,Coordinates,Longitude,Latitude
2021-01-15,241347,MN,241347,SANFORD CANBY MEDICAL CENTER,112 ST OLAF AVENUE SOUTH,CANBY,56220,"112 ST OLAF AVENUE SOUTH, CANBY, MN 56220",27173.0,25.0,0.0,25.0,"(-96.27774, 44.707844)",-96.27774,44.707844
2021-01-15,241343,MN,241343,AVERA GRANITE FALLS,345 TENTH AVENUE,GRANITE FALLS,56241,"345 TENTH AVENUE, GRANITE FALLS, MN 56241",27173.0,6.0,0.0,6.0,"(-95.543564, 44.80884)",-95.543564,44.80884
2021-01-15,250084,MS,250084,MERIT HEALTH NATCHEZ,52 SERGEANT PRENTISS DRIVE,NATCHEZ,39120,"52 SERGEANT PRENTISS DRIVE, NATCHEZ, MS 39120",28001.0,57.3,5.4,51.9,"(0, 0)",0.0,0.0
2021-01-15,250009,MS,250009,MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DRIVE,CORINTH,38834,"611 ALCORN DRIVE, CORINTH, MS 38834",28003.0,145.0,24.0,121.0,"(0, 0)",0.0,0.0
2021-01-15,251336,MS,251336,BAPTIST MEDICAL CENTER-ATTALA,220 HWY 12 WEST,KOSCIUSKO,39090,"220 HWY 12 WEST, KOSCIUSKO, MS 39090",28007.0,0.0,0.0,0.0,"(-89.59882, 33.064987)",-89.59882,33.064987
2021-01-15,250093,MS,250093,BOLIVAR MEDICAL CENTER,901 E SUNFLOWER RD,CLEVELAND,38732,"901 E SUNFLOWER RD, CLEVELAND, MS 38732",28011.0,27.7,7.9,19.799999999999997,"(-90.70918, 33.7475)",-90.70918,33.7475
2021-01-15,251331,MS,251331,BMH-CALHOUN,140 BURKE-CALHOUN CITY ROAD,CALHOUN CITY,38916,"140 BURKE-CALHOUN CITY ROAD, CALHOUN CITY, MS 38916",28013.0,0.0,0.0,0.0,"(0, 0)",0.0,0.0
2021-01-15,250017,MS,250017,TRACE REGIONAL HOSPITAL AND SWING BED,1002 EAST MADISON STREET,HOUSTON,38851,"1002 EAST MADISON STREET, HOUSTON, MS 38851",28017.0,23.0,0.0,23.0,"(-88.98156, 33.892464)",-88.98156,33.892464
2021-01-15,251334,MS,251334,CHOCTAW REGIONAL MEDICAL CENTER,8613 MS HWY 12,ACKERMAN,39735,"8613 MS HWY 12, ACKERMAN, MS 39735",28019.0,15.0,0.0,15.0,"(0, 0)",0.0,0.0
2021-01-15,251320,MS,251320,CLAIBORNE COUNTY HOSPITAL,123 MCCOMB AVENUE,PORT GIBSON,39150,"123 MCCOMB AVENUE, PORT GIBSON, MS 39150",28021.0,32.0,0.0,32.0,"(-90.98544, 31.946022)",-90.98544,31.946022
2021-01-15,251316,MS,251316,H C WATKINS MEMORIAL HOSPITAL INC,605 SOUTH ARCHUSA AVENUE,QUITMAN,39355,"605 SOUTH ARCHUSA AVENUE, QUITMAN, MS 39355",28023.0,15.0,0.0,15.0,"(-88.72804, 32.03635)",-88.72804,32.03635
2021-01-15,250067,MS,250067,NORTH MISSISSIPPI MEDICAL CENTER-WEST POINT,150 MEDICAL CENTER DRIVE,WEST POINT,39773,"150 MEDICAL CENTER DRIVE, WEST POINT, MS 39773",28025.0,29.0,-999999.0,1000028.0,"(0, 0)",0.0,0.0
2021-01-15,250042,MS,250042,NORTHWEST MISSISSIPPI MEDICAL CENTER,1970 HOSPITAL DRIVE,CLARKSDALE,38614,"1970 HOSPITAL DRIVE, CLARKSDALE, MS 38614",28027.0,33.0,10.0,23.0,"(-90.55187, 34.19714)",-90.55187,34.19714
2021-01-15,251327,MS,251327,COPIAH COUNTY MEDICAL CENTER,21790 HIGHWAY 28,HAZLEHURST,39083,"21790 HIGHWAY 28, HAZLEHURST, MS 39083",28029.0,25.0,0.0,25.0,"(0, 0)",0.0,0.0
2021-01-15,251325,MS,251325,COVINGTON COUNTY HOSPITAL CAH,701 SOUTH HOLLY AVENUE,COLLINS,39428,"701 SOUTH HOLLY AVENUE, COLLINS, MS 39428",28031.0,25.0,0.0,25.0,"(-89.554405, 31.638222)",-89.554405,31.638222
2021-01-15,250141,MS,250141,BAPTIST MEMORIAL HOSPITAL DESOTO,7601 SOUTHCREST PARKWAY,SOUTHAVEN,38671,"7601 SOUTHCREST PARKWAY, SOUTHAVEN, MS 38671",28033.0,0.0,26.0,-26.0,"(-89.99665, 34.969814)",-89.99665,34.969814
2021-01-15,250167,MS,250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,4250 BETHEL ROAD,OLIVE BRANCH,38654,"4250 BETHEL ROAD, OLIVE BRANCH, MS 38654",28033.0,61.3,9.6,51.699999999999996,"(-89.794876, 34.92088)",-89.794876,34.92088
2021-01-15,250094,MS,250094,MERIT HEALTH WESLEY,5001 W HARDY ST,HATTIESBURG,39402,"5001 W HARDY ST, HATTIESBURG, MS 39402",28035.0,89.0,28.3,60.7,"(0, 0)",0.0,0.0
2021-01-15,250078,MS,250078,FORREST GENERAL HOSPITAL,6051 US HIGHWAY 49,HATTIESBURG,39404,"6051 US HIGHWAY 49, HATTIESBURG, MS 39404",28035.0,459.0,48.0,411.0,"(-89.34064, 31.35169)",-89.34064,31.35169
2021-01-15,251330,MS,251330,FRANKLIN COUNTY MEMORIAL HOSPITAL,40 UNION CHURCH RD,MEADVILLE,39653,"40 UNION CHURCH RD, MEADVILLE, MS 39653",28037.0,25.0,0.0,25.0,"(0, 0)",0.0,0.0
2021-01-15,250036,MS,250036,GEORGE REGIONAL HEALTH SYSTEM,859 WINTER STREET,LUCEDALE,39452,"859 WINTER STREET, LUCEDALE, MS 39452",28039.0,42.0,6.0,36.0,"(-88.59282, 30.921791)",-88.59282,30.921791
2021-01-15,251329,MS,251329,GREENE COUNTY HOSPITAL CAH,1017 JACKSON STREET,LEAKESVILLE,39451,"1017 JACKSON STREET, LEAKESVILLE, MS 39451",28041.0,7.0,0.0,7.0,"(0, 0)",0.0,0.0
2021-01-15,250168,MS,250168,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,960 AVENT DRIVE,GRENADA,38901,"960 AVENT DRIVE, GRENADA, MS 38901",28043.0,45.0,8.0,37.0,"(0, 0)",0.0,0.0
2021-01-15,250162,MS,250162,OCHSNER MEDICAL CENTER-HANCOCK,149 DRINKWATER BLVD,BAY SAINT LOUIS,39520,"149 DRINKWATER BLVD, BAY SAINT LOUIS, MS 39520",28045.0,41.6,6.0,35.6,"(-89.35556, 30.317448)",-89.35556,30.317448
2021-01-15,250007,MS,250007,MERIT HEALTH BILOXI,150 REYNOIR STREET,BILOXI,39530,"150 REYNOIR STREET, BILOXI, MS 39530",28047.0,54.6,8.3,46.3,"(0, 0)",0.0,0.0
2021-01-15,250019,MS,250019,MEMORIAL HOSPITAL AT GULFPORT,4500 13TH STREET,GULFPORT,39502,"4500 13TH STREET, GULFPORT, MS 39502",28047.0,206.0,38.0,168.0,"(-89.11531, 30.36673)",-89.11531,30.36673
2021-01-15,250123,MS,250123,SINGING RIVER GULFPORT,15200 COMMUNITY ROAD,GULFPORT,39503,"15200 COMMUNITY ROAD, GULFPORT, MS 39503",28047.0,72.3,13.0,59.3,"(-89.09245, 30.442036)",-89.09245,30.442036
2021-01-15,250152,MS,250152,MISSISSIPPI METHODIST REHAB CTR,1350 E WOODROW WILSON DR,JACKSON,39216,"1350 E WOODROW WILSON DR, JACKSON, MS 39216",28049.0,0.0,0.0,0.0,"(-90.16676, 32.32659)",-90.16676,32.32659
2021-01-15,250102,MS,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,JACKSON,39202,"1225 N STATE ST, JACKSON, MS 39202",28049.0,0.0,38.0,-38.0,"(-90.17823, 32.313946)",-90.17823,32.313946
2021-01-15,250048,MS,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,969 LAKELAND DR,JACKSON,39216,"969 LAKELAND DR, JACKSON, MS 39216",28049.0,438.4,70.3,368.09999999999997,"(-90.16676, 32.333824)",-90.16676,32.333824
2021-01-15,250072,MS,250072,MERIT HEALTH CENTRAL,1850 CHADWICK DR,JACKSON,39204,"1850 CHADWICK DR, JACKSON, MS 39204",28049.0,176.0,33.4,142.6,"(-90.255196, 32.286766)",-90.255196,32.286766
2021-01-15,250001,MS,250001,UNIVERSITY OF MISSISSIPPI MED CENTER,2500 N STATE ST,JACKSON,39216,"2500 N STATE ST, JACKSON, MS 39216",28049.0,422.0,80.0,342.0,"(-90.17561, 32.328773)",-90.17561,32.328773
2021-01-15,251319,MS,251319,HOLMES COUNTY HOSPITAL AND CLINICS,239 BOWLING GREEN ROAD,LEXINGTON,39095,"239 BOWLING GREEN ROAD, LEXINGTON, MS 39095",28051.0,14.0,0.0,14.0,"(-90.028694, 33.111973)",-90.028694,33.111973
2021-01-15,250040,MS,250040,SINGING RIVER HEALTH SYSTEM,2809 DENNY AV,PASCAGOULA,39581,"2809 DENNY AV, PASCAGOULA, MS 39581",28059.0,287.0,40.0,247.0,"(-88.5327, 30.374521)",-88.5327,30.374521
2021-01-15,250018,MS,250018,JASPER GENERAL HOSPITAL,15 SOUTH 6TH STREET,BAY SPRINGS,39422,"15 SOUTH 6TH STREET, BAY SPRINGS, MS 39422",28061.0,16.0,0.0,16.0,"(0, 0)",0.0,0.0
2021-01-15,250060,MS,250060,JEFFERSON COUNTY HOSPITAL,870 S MAIN / PO BOX 577,FAYETTE,39069,"870 S MAIN / PO BOX 577, FAYETTE, MS 39069",28063.0,10.0,0.0,10.0,"(0, 0)",0.0,0.0
2021-01-15,251326,MS,251326,JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,1102 ROSE STREET,PRENTISS,39474,"1102 ROSE STREET, PRENTISS, MS 39474",28065.0,15.0,0.0,15.0,"(-89.87272, 31.594246)",-89.87272,31.594246
2021-01-15,250058,MS,250058,SOUTH CENTRAL REG MED CTR,1220 JEFFERSON ST BOX 607,LAUREL,39440,"1220 JEFFERSON ST BOX 607, LAUREL, MS 39440",28067.0,128.0,13.0,115.0,"(-89.141655, 31.685883)",-89.141655,31.685883
2021-01-15,251335,MS,251335,JOHN C STENNIS MEMORIAL HOSPITAL,14365 HIGHWAY 16 WEST,DE KALB,39328,"14365 HIGHWAY 16 WEST, DE KALB, MS 39328",28069.0,11.1,0.0,11.1,"(0, 0)",0.0,0.0
2021-01-15,250034,MS,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,1100 BELK BLVD,OXFORD,38655,"1100 BELK BLVD, OXFORD, MS 38655",28071.0,0.0,14.0,-14.0,"(0, 0)",0.0,0.0
2021-01-15,250081,MS,250081,ANDERSON RMC SOUTH,1102 CONSTITUTION AVENUE,MERIDIAN,39301,"1102 CONSTITUTION AVENUE, MERIDIAN, MS 39301",28075.0,33.9,0.0,33.9,"(-88.699356, 32.36784)",-88.699356,32.36784
2021-01-15,250104,MS,250104,ANDERSON REGIONAL MEDICAL CTR,2124 14 ST,MERIDIAN,39301,"2124 14 ST, MERIDIAN, MS 39301",28075.0,155.9,23.0,132.9,"(-88.69968, 32.370808)",-88.69968,32.370808
2021-01-15,250151,MS,250151,ALLIANCE HEALTH CENTER,5000 HIGHWAY 39 NORTH,MERIDIAN,39301,"5000 HIGHWAY 39 NORTH, MERIDIAN, MS 39301",28075.0,78.0,0.0,78.0,"(0, 0)",0.0,0.0
2021-01-15,252004,MS,252004,THE SPECIALITY HOSPITAL OF MERIDIAN,1314 19TH AVENUE,MERIDIAN,39301,"1314 19TH AVENUE, MERIDIAN, MS 39301",28075.0,30.0,11.0,19.0,"(-88.69781, 32.370033)",-88.69781,32.370033
2021-01-15,250069,MS,250069,RUSH FOUNDATION HOSPITAL,1314 19TH AVE,MERIDIAN,39301,"1314 19TH AVE, MERIDIAN, MS 39301",28075.0,76.7,20.4,56.300000000000004,"(-88.69781, 32.370033)",-88.69781,32.370033
2021-01-15,251305,MS,251305,LAWRENCE COUNTY HOSPITAL CAH,1065 EAST BROAD ST / PO BOX 788,MONTICELLO,39654,"1065 EAST BROAD ST / PO BOX 788, MONTICELLO, MS 39654",28077.0,25.0,0.0,25.0,"(0, 0)",0.0,0.0
2021-01-15,251315,MS,251315,BAPTIST MEDICAL CENTER-LEAKE,1100 HIGHWAY 16 EAST,CARTHAGE,39051,"1100 HIGHWAY 16 EAST, CARTHAGE, MS 39051",28079.0,0.0,0.0,0.0,"(-89.55064, 32.72697)",-89.55064,32.72697
2021-01-15,250004,MS,250004,NORTH MISSISSIPPI MEDICAL CENTER,830 S GLOSTER STREET,TUPELO,38801,"830 S GLOSTER STREET, TUPELO, MS 38801",28081.0,302.0,46.0,256.0,"(-88.71755, 34.243427)",-88.71755,34.243427
2021-01-15,250099,MS,250099,GREENWOOD LEFLORE HOSPITAL,1401 RIVER RD ,GREENWOOD,38935,"1401 RIVER RD , GREENWOOD, MS 38935",28083.0,208.0,32.0,176.0,"(-90.199646, 33.518246)",-90.199646,33.518246
2021-01-15,250057,MS,250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,P O BOX 948/427 HIGHWAY 51 NORTH,BROOKHAVEN,39601,"P O BOX 948/427 HIGHWAY 51 NORTH, BROOKHAVEN, MS 39601",28085.0,42.0,8.0,34.0,"(0, 0)",0.0,0.0
2021-01-15,250100,MS,250100,BAPTIST MEMORIAL HOSPITAL GOLDEN TRIANGLE INC,2520 5TH STREET N,COLUMBUS,39701,"2520 5TH STREET N, COLUMBUS, MS 39701",28087.0,0.0,16.0,-16.0,"(-88.42905, 33.525845)",-88.42905,33.525845
2021-01-15,250038,MS,250038,MERIT HEALTH MADISON,161 RIVER OAKS DRIVE,CANTON,39046,"161 RIVER OAKS DRIVE, CANTON, MS 39046",28089.0,19.0,7.0,12.0,"(0, 0)",0.0,0.0
2021-01-15,250085,MS,250085,MARION GENERAL HOSPITAL,1560 SUMRALL RD,COLUMBIA,39429,"1560 SUMRALL RD, COLUMBIA, MS 39429",28091.0,28.0,0.0,28.0,"(-89.80641, 31.255665)",-89.80641,31.255665
2021-01-15,250012,MS,250012,ALLIANCE HEALTHCARE SYSTEM,1430 HIGHWAY 4 EAST / P O BOX 6000,HOLLY SPRINGS,38635,"1430 HIGHWAY 4 EAST / P O BOX 6000, HOLLY SPRINGS, MS 38635",28093.0,40.0,0.0,40.0,"(0, 0)",0.0,0.0
2021-01-15,250025,MS,250025,NORTH MISSISSIPPI MEDICAL CENTER-GILMORE AMORY,1105 EARL FRYE BLVD,AMORY,38821,"1105 EARL FRYE BLVD, AMORY, MS 38821",28095.0,38.0,9.0,29.0,"(-88.47752, 33.974518)",-88.47752,33.974518
2021-01-15,251302,MS,251302,MONROE REGIONAL HOSPITAL,400 SOUTH CHESTNUT STREET,ABERDEEN,39730,"400 SOUTH CHESTNUT STREET, ABERDEEN, MS 39730",28095.0,35.0,0.0,35.0,"(-88.540596, 33.82127)",-88.540596,33.82127
2021-01-15,251312,MS,251312,TYLER HOLMES MEMORIAL HOSPITAL CAH,409 TYLER HOLMES DRIVE,WINONA,38967,"409 TYLER HOLMES DRIVE, WINONA, MS 38967",28097.0,27.0,0.0,27.0,"(-89.73779, 33.490078)",-89.73779,33.490078
2021-01-15,250043,MS,250043,NESHOBA COUNTY GENERAL HOSPITAL,1001 HOLLAND AVENUE,PHILADELPHIA,39350,"1001 HOLLAND AVENUE, PHILADELPHIA, MS 39350",28099.0,21.0,4.0,17.0,"(0, 0)",0.0,0.0
2021-01-15,251322,MS,251322,LAIRD HOSPITAL INC,25117 HIGHWAY 15,UNION,39365,"25117 HIGHWAY 15, UNION, MS 39365",28099.0,25.0,0.0,25.0,"(-89.10422, 32.57232)",-89.10422,32.57232
2021-01-15,251307,MS,251307,NOXUBEE GENERAL CRITICAL ACCESS HOSP,78 HOSPITAL ROAD,MACON,39341,"78 HOSPITAL ROAD, MACON, MS 39341",28103.0,25.0,0.0,25.0,"(0, 0)",0.0,0.0
2021-01-15,250050,MS,250050,OCH REGIONAL MEDICAL CENTER,400 HOSPITAL ROAD /MAIL PO BOX 1506,STARKVILLE,39759,"400 HOSPITAL ROAD /MAIL PO BOX 1506, STARKVILLE, MS 39759",28105.0,46.0,6.0,40.0,"(-88.82116, 33.47491)",-88.82116,33.47491
2021-01-15,250128,MS,250128,PANOLA MEDICAL CENTER,303 MEDICAL CENTER DRIVE,BATESVILLE,38606,"303 MEDICAL CENTER DRIVE, BATESVILLE, MS 38606",28107.0,65.0,-999999.0,1000064.0,"(-89.916954, 34.30458)",-89.916954,34.30458
2021-01-15,251333,MS,251333,PEARL RIVER COUNTY HOSPITAL,305 WEST MOODY STREET,POPLARVILLE,39470,"305 WEST MOODY STREET, POPLARVILLE, MS 39470",28109.0,18.0,0.0,18.0,"(-89.54053, 30.857096)",-89.54053,30.857096
2021-01-15,250117,MS,250117,HIGHLAND COMMUNITY  HOSPITAL,130 HIGHLAND PKWY,PICAYUNE,39466,"130 HIGHLAND PKWY, PICAYUNE, MS 39466",28109.0,50.0,6.0,44.0,"(0, 0)",0.0,0.0
2021-01-15,251306,MS,251306,PERRY COUNTY GENERAL HOSP,206 BAY ST,RICHTON,39476,"206 BAY ST, RICHTON, MS 39476",28111.0,22.0,0.0,22.0,"(-88.93796, 31.347046)",-88.93796,31.347046
2021-01-15,250049,MS,250049,BEACHAM MEMORIAL HOSPITAL,205 N CHERRY STREET / PO BOX 351,MAGNOLIA,39652,"205 N CHERRY STREET / PO BOX 351, MAGNOLIA, MS 39652",28113.0,17.0,0.0,17.0,"(-90.459496, 31.145283)",-90.459496,31.145283
2021-01-15,250097,MS,250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,215 MARION AV BOX 1307,MCCOMB,39649,"215 MARION AV BOX 1307, MCCOMB, MS 39649",28113.0,104.0,21.4,82.6,"(-90.472244, 31.252718)",-90.472244,31.252718
2021-01-15,251308,MS,251308,PONTOTOC HEALTH SERVICE CAH,176 SOUTH MAIN STREET,PONTOTOC,38863,"176 SOUTH MAIN STREET, PONTOTOC, MS 38863",28115.0,25.0,0.0,25.0,"(-88.99677, 34.242706)",-88.99677,34.242706
2021-01-15,250044,MS,250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,100 HOSPITAL DRIVE,BOONEVILLE,38829,"100 HOSPITAL DRIVE, BOONEVILLE, MS 38829",28117.0,0.0,5.0,-5.0,"(-88.56566, 34.65638)",-88.56566,34.65638
2021-01-15,250138,MS,250138,MERIT HEALTH RIVER OAKS,1030 RIVER OAKS DRIVE,FLOWOOD,39232,"1030 RIVER OAKS DRIVE, FLOWOOD, MS 39232",28121.0,55.7,13.4,42.300000000000004,"(-90.10687, 32.329132)",-90.10687,32.329132
2021-01-15,250096,MS,250096,MERIT HEALTH RANKIN,350 CROSSGATES BLVD,BRANDON,39042,"350 CROSSGATES BLVD, BRANDON, MS 39042",28121.0,11.0,6.0,5.0,"(-90.03594, 32.285587)",-90.03594,32.285587
2021-01-15,250136,MS,250136,MERIT HEALTH WOMEN'S HOSPITAL,1026 RIVER OAKS DRIVE,FLOWOOD,39232,"1026 RIVER OAKS DRIVE, FLOWOOD, MS 39232",28121.0,87.0,16.0,71.0,"(-90.107056, 32.3294)",-90.107056,32.3294
2021-01-15,251323,MS,251323,SCOTT REGIONAL HOSPITAL CAH,317 HIGHWAY 13 SOUTH,MORTON,39117,"317 HIGHWAY 13 SOUTH, MORTON, MS 39117",28123.0,14.0,0.0,14.0,"(-89.67133, 32.342903)",-89.67133,32.342903
2021-01-15,251300,MS,251300,S E LACKEY MEMORIAL HOSPITAL,330 N BROAD STREET,FOREST,39074,"330 N BROAD STREET, FOREST, MS 39074",28123.0,24.0,0.0,24.0,"(-89.47095, 32.365726)",-89.47095,32.365726
2021-01-15,251338,MS,251338,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,47 SOUTH FOURTH ST,ROLLING FORK,39159,"47 SOUTH FOURTH ST, ROLLING FORK, MS 39159",28125.0,29.0,0.0,29.0,"(-90.88427, 32.907104)",-90.88427,32.907104
2021-01-15,250124,MS,250124,MAGEE GENERAL HOSPITAL,300 3RD AVE SE,MAGEE,39111,"300 3RD AVE SE, MAGEE, MS 39111",28127.0,32.0,0.0,32.0,"(-89.73852, 31.875128)",-89.73852,31.875128
2021-01-15,251317,MS,251317,SIMPSON GENERAL HOSPITAL CAH,1842 SIMPSON HIGHWAY 149,MENDENHALL,39114,"1842 SIMPSON HIGHWAY 149, MENDENHALL, MS 39114",28127.0,22.0,0.0,22.0,"(0, 0)",0.0,0.0
2021-01-15,250163,MS,250163,PATIENTS CHOICE MEDICAL CENTER OF SMITH COUNTY,347 MAGNOLIA DRIVE,RALEIGH,39153,"347 MAGNOLIA DRIVE, RALEIGH, MS 39153",28129.0,29.0,0.0,29.0,"(-89.52027, 32.01117)",-89.52027,32.01117
2021-01-15,251318,MS,251318,NORTH SUNFLOWER MEDICAL CENTER CAH,840 NORTH OAK AVENUE,RULEVILLE,38771,"840 NORTH OAK AVENUE, RULEVILLE, MS 38771",28133.0,35.0,0.0,35.0,"(-90.54677, 33.734303)",-90.54677,33.734303
2021-01-15,250095,MS,250095,SOUTH SUNFLOWER COUNTY HOSPITAL,121 EAST BAKER STREET,INDIANOLA,38751,"121 EAST BAKER STREET, INDIANOLA, MS 38751",28133.0,28.0,-999999.0,1000027.0,"(-90.65009, 33.457245)",-90.65009,33.457245
2021-01-15,251304,MS,251304,TALLAHATCHIE GENERAL HOSPITAL-CAH,141 DR. T.T. LEWIS CIRCLE / PO BOX 230,CHARLESTON,38921,"141 DR. T.T. LEWIS CIRCLE / PO BOX 230, CHARLESTON, MS 38921",28135.0,17.0,0.0,17.0,"(0, 0)",0.0,0.0
2021-01-15,251337,MS,251337,TIPPAH COUNTY HOSPITAL,1005 CITY AVE NORTH,RIPLEY,38663,"1005 CITY AVE NORTH, RIPLEY, MS 38663",28139.0,25.0,0.0,25.0,"(-88.94952, 34.739193)",-88.94952,34.739193
2021-01-15,250002,MS,250002,TISHOMINGO HEALTH SERVICES INC,1777 CURTIS DRIVE,IUKA,38852,"1777 CURTIS DRIVE, IUKA, MS 38852",28141.0,22.0,0.0,22.0,"(0, 0)",0.0,0.0
2021-01-15,250006,MS,250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,200 HWY 30 WEST,NEW ALBANY,38652,"200 HWY 30 WEST, NEW ALBANY, MS 38652",28145.0,0.0,8.0,-8.0,"(-89.029144, 34.498177)",-89.029144,34.498177
2021-01-15,251324,MS,251324,WALTHALL COUNTY GENERAL HOSPITAL CAH,100 HOSPITAL DRIVE,TYLERTOWN,39667,"100 HOSPITAL DRIVE, TYLERTOWN, MS 39667",28147.0,25.0,0.0,25.0,"(-90.15684, 31.120201)",-90.15684,31.120201
2021-01-15,250031,MS,250031,MERIT HEALTH RIVER REGION,2100 HWY 61 N,VICKSBURG,39183,"2100 HWY 61 N, VICKSBURG, MS 39183",28149.0,89.0,24.0,65.0,"(-90.82747, 32.374664)",-90.82747,32.374664
2021-01-15,252008,MS,252008,KPC PROMISE HOSPITAL OF VICKSBURG,2100 HIGHWAY 61 NORTH 6TH FLOOR,VICKSBURG,39183,"2100 HIGHWAY 61 NORTH 6TH FLOOR, VICKSBURG, MS 39183",28149.0,25.0,13.0,12.0,"(0, 0)",0.0,0.0
2021-01-15,250082,MS,250082,DELTA HEALTH- THE MEDICAL CENTER,1400 E UNION STREET / PO BOX 5247,GREENVILLE,38704,"1400 E UNION STREET / PO BOX 5247, GREENVILLE, MS 38704",28151.0,120.0,16.0,104.0,"(0, 0)",0.0,0.0
2021-01-15,252013,MS,252013,ALLEGIANCE SPECIALTY HOSPITAL OF GREENVILLE,"300 SOUTH WASHINGTON AVE, 3RD FLOOR",GREENVILLE,38701,"300 SOUTH WASHINGTON AVE, 3RD FLOOR, GREENVILLE, MS 38701",28151.0,39.0,10.0,29.0,"(-91.05155, 33.40467)",-91.05155,33.40467
2021-01-15,250077,MS,250077,WAYNE GENERAL HOSPITAL,950 MATTHEW DR,WAYNESBORO,39367,"950 MATTHEW DR, WAYNESBORO, MS 39367",28153.0,48.0,6.0,42.0,"(-88.63568, 31.674725)",-88.63568,31.674725
2021-01-15,250020,MS,250020,WEBSTER GENERAL HOSPITAL/ SWING BED,70 MEDICAL PLAZA,EUPORA,39744,"70 MEDICAL PLAZA, EUPORA, MS 39744",28155.0,38.0,0.0,38.0,"(-89.26577, 33.534767)",-89.26577,33.534767
2021-01-15,251309,MS,251309,FIELD HEALTH SYSTEM,178 HIGHWAY 24,CENTREVILLE,39631,"178 HIGHWAY 24, CENTREVILLE, MS 39631",28157.0,16.0,0.0,16.0,"(0, 0)",0.0,0.0
2021-01-15,250027,MS,250027,WINSTON MEDICAL CENTER & SWINGBED,17550 EAST MAIN STREET,LOUISVILLE,39339,"17550 EAST MAIN STREET, LOUISVILLE, MS 39339",28159.0,14.0,0.0,14.0,"(0, 0)",0.0,0.0
2021-01-15,250061,MS,250061,YALOBUSHA GENERAL HOSPITAL,630 SOUTH MAIN STREET,WATER VALLEY,38965,"630 SOUTH MAIN STREET, WATER VALLEY, MS 38965",28161.0,26.0,0.0,26.0,"(-89.64102, 34.130688)",-89.64102,34.130688
2021-01-15,251313,MS,251313,BAPTIST MEDICAL CENTER-YAZOO,823 GRAND AVENUE,YAZOO CITY,39194,"823 GRAND AVENUE, YAZOO CITY, MS 39194",28163.0,0.0,0.0,0.0,"(-90.40365, 32.85821)",-90.40365,32.85821
2021-01-15,260022,MO,260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,63501,"315 S OSTEOPATHY, KIRKSVILLE, MO 63501",29001.0,31.9,7.0,24.9,"(-92.59084, 40.192513)",-92.59084,40.192513
2021-01-15,261303,MO,261303,COMMUNITY HOSPITAL ASSOCIATION,"26136 US HIGHWAY 59, PO BOX 107",FAIRFAX,64446,"26136 US HIGHWAY 59, PO BOX 107, FAIRFAX, MO 64446",29005.0,17.0,0.0,17.0,"(0, 0)",0.0,0.0
2021-01-15,260064,MO,260064,SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN,620 E MONROE,MEXICO,65265,"620 E MONROE, MEXICO, MO 65265",29007.0,20.0,0.0,20.0,"(-91.87687, 39.172897)",-91.87687,39.172897
2021-01-15,261317,MO,261317,MERCY HOSPITAL CASSVILLE,94 MAIN STREET,CASSVILLE,65625,"94 MAIN STREET, CASSVILLE, MO 65625",29009.0,18.0,0.0,18.0,"(-93.87227, 36.673946)",-93.87227,36.673946
2021-01-15,261329,MO,261329,COX MONETT HOSPITAL,1000 E US HIGHWAY 60,MONETT,65708,"1000 E US HIGHWAY 60, MONETT, MO 65708",29009.0,14.3,0.0,14.3,"(-93.94965, 36.915913)",-93.94965,36.915913
2021-01-15,261325,MO,261325,COX BARTON COUNTY HOSPITAL,29 NW 1ST LANE,LAMAR,64759,"29 NW 1ST LANE, LAMAR, MO 64759",29011.0,13.6,0.0,13.6,"(-94.299706, 37.50432)",-94.299706,37.50432
2021-01-15,260034,MO,260034,BATES COUNTY MEMORIAL HOSPITAL,615 W NURSERY ST,BUTLER,64730,"615 W NURSERY ST, BUTLER, MO 64730",29013.0,11.0,-999999.0,1000010.0,"(-94.340996, 38.24954)",-94.340996,38.24954
2021-01-15,260068,MO,260068,BOONE HOSPITAL CENTER,1600 E BROADWAY,COLUMBIA,65201,"1600 E BROADWAY, COLUMBIA, MO 65201",29019.0,219.0,32.0,187.0,"(-92.31689, 38.950615)",-92.31689,38.950615
